id,title,release_date,vote_average,budget,revenue
3107,Destroy All Monsters,1968-08-01,6.7,0.0,1568760.0
9466,Celebrity,1998-09-07,6.0,0.0,0.0
599025,The Ex,2021-03-11,6.8,744835.0,0.0
18148,Tokyo Story,1953-11-03,8.2,0.0,0.0
14072,Rab Ne Bana Di Jodi,2008-12-11,7.1,0.0,0.0
772272,Tall Girl 2,2022-02-11,5.8,24393503.0,0.0
10908,Inferno,1999-09-25,6.1,15000000.0,0.0
9449,The Borrowers,1997-12-05,6.0,29000000.0,0.0
466876,Gnome Alone,2017-11-02,6.1,0.0,10800715.0
464504,A Madea Family Funeral,2019-03-01,5.9,20000000.0,74747725.0
14092,Ghost in the Shell 2.0,2008-07-12,7.4,0.0,0.0
9364,Wuthering Heights,2011-09-09,5.9,5692172.0,1742215.0
13595,Airheads,1994-08-05,6.1,0.0,5751882.0
964,The Phantom of the Opera,1925-09-22,7.1,0.0,2000000.0
631997,The Forest of Love,2019-10-11,6.5,0.0,0.0
293644,Top Cat Begins,2015-10-30,6.7,8000000.0,0.0
635731,Pig,2021-07-16,6.7,0.0,3889432.0
661595,Yakuza Princess,2021-08-26,6.3,0.0,0.0
5252,Ardor,2002-11-08,4.8,0.0,0.0
4413,The Brave One,2007-09-12,6.5,70000000.0,69766619.0
440626,Sobibor,2018-05-03,6.5,0.0,4988176.0
11652,Invincible,2006-08-25,7.0,0.0,57806952.0
9703,The Last Legion,2007-04-19,5.6,67000000.0,25303038.0
211387,Marvel One-Shot: Agent Carter,2013-09-03,7.2,0.0,0.0
369192,Battle of the Sexes,2017-09-22,6.8,25000000.0,12638526.0
1073,Arlington Road,1999-03-19,7.0,31000000.0,41067311.0
82525,Savages,2012-07-06,6.3,45000000.0,82966152.0
1052,Blow-Up,1966-12-18,7.4,1800000.0,0.0
13491,Arn: The Knight Templar,2007-12-25,6.3,25000000.0,0.0
11426,From Here to Eternity,1953-08-28,7.3,1650000.0,30500000.0
86838,Seven Psychopaths,2012-10-12,6.8,15000000.0,33035736.0
11329,Runaway Jury,2003-01-16,6.9,60000000.0,80154140.0
25095,Wuthering Heights,1992-10-16,6.7,0.0,0.0
21610,Nighthawks,1981-03-17,6.4,5000000.0,19905359.0
3133,Badlands,1973-10-15,7.6,450000.0,0.0
710871,Ghost Lab,2021-05-26,6.4,0.0,0.0
452507,1922,2017-10-20,5.9,0.0,0.0
21575,A Prophet,2009-08-26,7.6,13000000.0,17873691.0
532812,Robert the Bruce,2019-06-28,5.4,0.0,0.0
402897,The Death of Stalin,2017-10-20,7.0,13000000.0,24640027.0
567797,The Dry,2021-01-01,6.8,0.0,17424378.0
59981,Legends of Oz: Dorothy's Return,2014-05-08,6.4,70000000.0,18662027.0
146227,Getaway,2013-08-29,5.1,18000000.0,10501938.0
354870,Josef Fritzl: The Story of a Monster,2010-08-16,4.9,0.0,0.0
180863,T2 Trainspotting,2017-01-27,6.9,18000000.0,42067430.0
4916,Guilty as Sin,1993-06-04,5.7,0.0,22886222.0
146198,Triple 9,2016-02-19,6.0,20000000.0,12639297.0
14728,The Librarian: The Curse of the Judas Chalice,2008-10-25,6.3,0.0,0.0
777,Grand Illusion,1937-06-04,7.8,0.0,0.0
571655,Valhalla,2019-10-10,4.8,5256817.0,70821.0
10787,The Invisible Man,1933-11-03,7.5,328000.0,0.0
17465,Youngblood,1986-01-31,6.2,0.0,0.0
11428,Sleepwalkers,1992-04-10,6.1,15000000.0,30524763.0
10435,Chaplin,1992-12-17,7.4,31000000.0,9493259.0
22160,Against All Odds,1984-03-02,5.6,0.0,0.0
310135,Turbo Kid,2015-08-14,6.6,0.0,67132.0
204436,Jack and the Cuckoo-Clock Heart,2014-02-05,7.2,33746302.0,3445000.0
451955,Double Lover,2017-05-26,6.1,7110000.0,4248574.0
11327,Midnight Express,1978-08-31,7.5,2300000.0,35000000.0
526050,Little,2019-04-04,6.9,20000000.0,17399000.0
36095,Cure,1997-12-27,7.4,20000.0,99000.0
14047,The Great Debaters,2007-12-27,7.2,15000000.0,30226144.0
9766,Gridiron Gang,2006-09-15,7.0,30000000.0,41480851.0
826953,Better Nate Than Ever,2022-03-15,6.8,0.0,0.0
850018,Windfall,2022-03-11,5.4,0.0,0.0
37627,The Little Prince,1974-11-06,6.7,0.0,0.0
339877,Loving Vincent,2017-06-22,8.0,5500000.0,42187665.0
18118,Mackenna's Gold,1969-03-18,6.6,7000000.0,0.0
266,Contempt,1963-10-29,7.1,900000.0,528428.0
26170,Coogan's Bluff,1968-10-02,6.3,0.0,3110000.0
8555,Creep,2004-08-10,5.9,0.0,0.0
266294,Sisters,2015-12-18,6.0,30000000.0,105011053.0
35717,Pola X,1999-05-12,5.6,0.0,0.0
376004,Adulterers,2016-01-05,5.9,750000.0,0.0
38542,The Disappearance of Alice Creed,2009-09-12,6.5,800000.0,867714.0
11598,The Kentucky Fried Movie,1977-08-10,6.2,600000.0,0.0
21506,Noroi: The Curse,2005-08-20,6.8,2000000.0,0.0
11188,Ring of the Nibelungs,2004-11-19,6.2,23000000.0,0.0
12611,The Fury,1978-03-10,6.3,5500000.0,24000000.0
631060,Things Heard & Seen,2021-04-29,5.8,0.0,0.0
66,Absolute Power,1997-02-14,6.6,50000000.0,50068310.0
192134,Dom Hemingway,2013-11-14,5.8,0.0,523511.0
502,Fail Safe,1964-10-07,7.8,0.0,0.0
595149,Death of Me,2020-10-02,5.0,0.0,41848.0
36568,Paulie,1998-04-17,6.7,0.0,0.0
4587,Mermaids,1990-12-14,6.7,31000000.0,35419397.0
11822,Nekromantik,1988-01-29,5.2,0.0,0.0
449459,The Vanishing,2019-01-04,5.7,0.0,0.0
10127,Critters 2,1988-04-29,6.0,4500000.0,3813293.0
2640,Heathers,1989-03-31,7.3,3000000.0,1108462.0
126337,Unconditional,2012-09-21,6.7,2000000.0,0.0
199584,"Secretly, Greatly",2013-06-05,7.1,0.0,0.0
38199,Unthinkable,2010-06-14,6.7,15000000.0,0.0
744114,My Policeman,2022-10-20,7.8,0.0,0.0
115348,Paranoia,2013-08-14,5.7,35000000.0,13785015.0
10007,See No Evil,2006-05-19,5.4,8000000.0,18707966.0
25560,The Taming of the Shrew,1967-03-08,7.0,4000000.0,0.0
994441,Summit Fever,2022-10-13,5.6,0.0,0.0
394117,The Florida Project,2017-10-06,7.4,2000000.0,11303040.0
446696,Life Itself,2018-09-21,7.3,10000000.0,7997774.0
265016,Extraterrestrial,2014-10-17,5.5,0.0,0.0
13689,Peaceful Warrior,2006-03-30,7.5,0.0,0.0
9422,A Civil Action,1998-12-25,6.5,70000000.0,56709981.0
9400,Set It Off,1996-11-06,7.2,9000000.0,41590886.0
69735,Batman: Year One,2011-09-27,7.3,0.0,0.0
17436,The Informers,2008-11-05,4.7,18000000.0,382174.0
35862,Wedding Trough,1974-12-26,5.7,0.0,0.0
297725,The Man Who Killed Don Quixote,2018-05-19,6.8,19116000.0,0.0
9504,Glengarry Glen Ross,1992-09-15,7.4,12500000.0,10725228.0
244566,Life After Beth,2014-08-15,5.5,2400000.0,88273.0
799883,Hollywood Stargirl,2022-06-03,6.8,0.0,0.0
11208,Wicker Park,2004-09-03,6.9,30000000.0,13001257.0
839678,Unhuman,2022-06-03,5.5,0.0,0.0
9067,Tank Girl,1995-03-31,5.4,25000000.0,4064495.0
740903,The Unhealer,2020-10-09,5.9,0.0,0.0
18320,The Young Victoria,2009-03-04,7.2,35000000.0,29196409.0
14320,Great Expectations,1946-12-26,7.2,0.0,0.0
9538,Scanners,1981-01-14,6.7,4100000.0,14225876.0
9794,Employee of the Month,2006-10-06,5.6,12000000.0,38368909.0
438,Cube Zero,2004-10-10,5.7,825000.0,0.0
309503,Zipper,2015-08-28,5.6,0.0,0.0
18947,The Boat That Rocked,2009-04-01,7.3,50000000.0,36348784.0
2153,The Driver,1978-06-08,7.2,0.0,0.0
21500,Class,1983-07-22,5.9,7000000.0,21600000.0
10533,The Scarlet Letter,1995-10-13,6.0,50000000.0,10382407.0
9922,The Postman,1997-12-25,6.2,80000000.0,17626234.0
37950,Charlie St. Cloud,2010-07-30,6.9,44000000.0,48190704.0
9613,Spider,2002-11-06,6.6,0.0,0.0
397415,Vengeance: A Love Story,2017-03-16,5.6,0.0,4526.0
12146,The Missing,2003-11-26,6.3,60000000.0,38364277.0
17457,The Twins Effect,2003-03-08,6.0,0.0,3639926.0
10822,Savage Grace,2007-05-18,5.7,4600000.0,1432799.0
55465,A Very Harold & Kumar Christmas,2011-11-04,6.0,19000000.0,36192775.0
10372,Ewoks: The Battle for Endor,1985-11-24,5.4,0.0,0.0
10643,Godzilla 2000: Millennium,1999-12-11,6.9,8300000.0,25037390.0
11971,Much Ado About Nothing,1993-05-07,7.0,11000000.0,22551000.0
54540,Beverly Hills Chihuahua 2,2011-02-01,5.9,12000000.0,0.0
321697,Steve Jobs,2015-10-09,6.8,30000000.0,34441873.0
1847,The Long Goodbye,1973-03-07,7.5,1700000.0,959000.0
255268,Bad Ass 2: Bad Asses,2014-04-08,6.1,5500000.0,0.0
49950,The Roommate,2011-02-04,5.4,16000000.0,52545707.0
12779,Swept Away,2002-10-11,4.9,10000000.0,598645.0
423988,Kill Switch,2017-06-01,4.8,1000000.0,0.0
10003,The Saint,1997-04-03,6.1,68000000.0,118063304.0
9103,The Quest,1996-04-19,6.1,30000000.0,57400547.0
278427,Family Guy Presents: It's a Trap!,2010-12-21,6.8,0.0,0.0
597856,Critters Attack!,2019-07-13,5.8,0.0,0.0
12120,My Stepmother Is an Alien,1988-12-09,5.7,20000000.0,13854000.0
8066,Stay,2005-09-24,6.6,50000000.0,8342132.0
5460,Cruel Intentions 3,2004-05-25,4.6,0.0,0.0
1116,The Wind That Shakes the Barley,2006-03-23,7.4,6500000.0,22889018.0
410118,Cave,2016-09-02,4.4,0.0,0.0
328111,The Secret Life of Pets,2016-06-18,6.3,75000000.0,875457937.0
19933,The Brave Little Toaster,1987-07-09,6.9,2300000.0,0.0
1680,King Kong vs. Godzilla,1962-08-11,6.7,0.0,12550000.0
11034,The Great Gatsby,1974-03-27,6.3,6500000.0,26533200.0
407448,Detroit,2017-07-28,7.3,34000000.0,23355100.0
209244,Are You Here,2013-09-07,5.2,0.0,0.0
42190,The Classic,2003-01-30,7.5,0.0,0.0
14347,Blame It on Rio,1984-02-17,5.7,9000000.0,18644570.0
11583,The First Great Train Robbery,1978-12-14,6.7,6000000.0,0.0
38357,Morning Glory,2010-11-10,6.3,40000000.0,60040976.0
38027,Mandingo,1975-06-06,6.7,0.0,0.0
316873,Detective Conan: Sunflowers of Inferno,2015-04-18,6.0,0.0,43000000.0
21683,Batman: Mystery of the Batwoman,2003-10-21,6.7,0.0,0.0
2984,A Countess from Hong Kong,1967-01-05,6.2,3500000.0,2000000.0
28601,Problem Child 3,1995-05-13,4.6,0.0,0.0
11902,Underground,1995-04-11,7.7,14000000.0,0.0
9667,The Jacket,2005-03-04,6.9,29000000.0,21733230.0
6646,Treasure Island,1950-07-19,6.5,0.0,0.0
11848,Animal Farm,1954-12-28,6.9,0.0,0.0
5375,Fred Claus,2007-11-03,5.8,100000000.0,97838349.0
535389,The Great Battle,2018-09-19,7.2,13305000.0,41509280.0
11167,Peeping Tom,1960-05-16,7.5,150000.0,83957.0
10514,The Andromeda Strain,1971-03-12,7.1,6500000.0,12376563.0
752886,Tomb of the River,2021-11-10,6.6,0.0,0.0
85872,Le Chef,2012-03-07,6.2,0.0,306724.0
11890,Oscar,1991-04-26,6.3,35000000.0,23562716.0
11006,Smokey and the Bandit,1977-05-26,6.9,4300000.0,126737428.0
366668,Playmobil: The Movie,2019-06-10,5.7,75000000.0,0.0
13668,Catch and Release,2006-10-20,5.9,25000000.0,16162580.0
103332,Ruby Sparks,2012-07-25,7.1,8000000.0,9128263.0
17189,Battle Angel,1993-06-21,6.8,0.0,0.0
11336,The Dead Zone,1983-10-21,7.0,10000000.0,20766616.0
827,Diabolique,1955-01-29,7.9,0.0,0.0
16306,Fantastic Planet,1973-12-01,7.7,0.0,0.0
9726,A Good Year,2006-09-09,6.7,35000000.0,42064105.0
10261,Switch,1991-05-10,6.0,0.0,15545943.0
2295,Clerks II,2006-07-21,6.9,5000000.0,26888376.0
336004,Heist,2015-11-13,6.1,8900000.0,4100000.0
15259,Breakin',1984-01-10,6.8,1200000.0,38682707.0
721625,Songbird,2020-12-10,6.2,0.0,620836.0
228973,Backcountry,2015-03-20,5.8,0.0,0.0
2612,Mr. Destiny,1990-10-12,6.2,20000000.0,15379253.0
656690,The Social Dilemma,2020-01-26,7.5,0.0,0.0
3513,Legionnaire,1998-12-03,5.7,20000000.0,0.0
579828,The Superdeep,2020-11-04,6.1,0.0,596370.0
48492,Detective Dee and the Mystery of the Phantom Flame,2010-09-18,6.6,13000000.0,51723285.0
9981,Kicking & Screaming,2005-05-13,5.8,45000000.0,56070433.0
25284,The Last Seduction,1994-05-26,6.8,2500000.0,0.0
8316,The Countess,2009-03-13,5.9,8500000.0,784522.0
5125,Rendition,2007-09-07,6.5,27500000.0,24748670.0
567965,Misbehaviour,2020-03-12,6.4,0.0,1073290.0
24411,The Shepherd: Border Patrol,2008-03-04,6.0,8500000.0,0.0
12498,Sling Blade,1996-08-30,7.6,1200000.0,34100000.0
322456,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,2015-02-10,6.7,0.0,0.0
284674,Air,2015-08-14,4.9,0.0,0.0
11286,The Cannonball Run,1981-06-19,6.1,18000000.0,72179579.0
11027,The Postman Always Rings Twice,1981-03-20,6.6,12000000.0,12376625.0
42740,The Collector,1965-06-17,7.4,0.0,0.0
13321,Lifeboat,1944-01-28,7.4,1590000.0,0.0
10329,Congo,1995-06-09,5.5,50000000.0,152022101.0
34379,No Man's Land,1987-10-23,6.1,8000000.0,2877571.0
9671,Crocodile Dundee,1986-09-26,6.4,5000000.0,328203506.0
15067,"The Good, the Bad, the Weird",2008-07-16,7.2,10000000.0,0.0
10161,My Left Foot: The Story of Christy Brown,1989-04-07,7.5,645180.0,14743391.0
157547,Oculus,2013-09-08,6.4,5000000.0,44459951.0
828947,Beavis and Butt-Head Do the Universe,2022-06-23,7.1,0.0,0.0
635237,Arthur & Merlin: Knights of Camelot,2020-05-28,5.3,0.0,0.0
354072,Our Times,2015-08-13,7.3,2700000.0,82027760.0
13008,An American Crime,2007-07-27,7.3,2000000.0,0.0
614587,Lupin III: The First,2019-12-06,7.4,0.0,7334393.0
426814,The Domestics,2018-06-28,6.1,0.0,0.0
499,Cléo from 5 to 7,1962-04-11,7.7,0.0,0.0
245703,Midnight Special,2016-02-12,6.2,18000000.0,6740647.0
585831,The Bad Guys: Reign of Chaos,2019-09-11,6.9,0.0,0.0
378111,A Stork's Journey,2017-04-28,5.9,0.0,0.0
11601,Stir of Echoes,1999-09-10,6.7,12000000.0,21133087.0
13391,Vexille,2007-08-18,6.7,0.0,0.0
11694,Cat Ballou,1965-06-24,6.4,0.0,20666667.0
848,Dragonslayer,1981-06-26,6.5,18000000.0,14110013.0
295693,The Boss Baby,2017-03-23,6.5,125000000.0,527965936.0
1679,Godzilla Raids Again,1955-04-24,5.9,800000.0,1952653.0
604872,Skyfire,2019-12-12,6.5,0.0,24800000.0
65599,The Woman,2011-10-14,6.1,0.0,0.0
859,Dangerous Liaisons,1988-12-21,7.2,14000000.0,34670720.0
440642,The Spacewalker,2017-04-09,7.1,7075038.0,9868942.0
2275,The General's Daughter,1999-06-18,6.4,60000000.0,149705852.0
77949,The Awakening,2011-08-17,6.4,4798235.0,209696.0
44865,The Grandmaster,2013-01-10,6.6,3860000.0,64076736.0
536506,My Dog Stupid,2019-10-30,6.1,0.0,4040319.0
77953,The Campaign,2012-08-09,5.8,95000000.0,104907746.0
15045,Fat Albert,2004-12-25,5.1,26000000.0,48563556.0
285423,Jarhead 2: Field of Fire,2014-08-14,6.4,0.0,0.0
355506,Siren,2016-12-02,6.0,300000.0,0.0
35119,Evil Angels,1988-11-03,6.8,15000000.0,6908797.0
8843,The Cell,2000-08-17,6.2,33000000.0,104155843.0
20196,Mac and Me,1988-08-12,4.4,0.0,5935269.0
9605,Single White Female,1992-08-14,6.3,16000000.0,48017402.0
106021,Erased,2012-08-23,6.0,12000000.0,0.0
510298,Seberg,2019-12-13,5.9,8000000.0,592565.0
11240,My Beautiful Laundrette,1985-11-16,6.8,860000.0,2451545.0
36897,Pokémon: Mewtwo Returns,2001-08-17,6.6,0.0,0.0
9622,Beverly Hills Ninja,1997-01-17,5.6,0.0,0.0
109091,The Counselor,2013-10-25,5.3,25000000.0,71009334.0
27793,The NeverEnding Story III,1994-10-26,4.5,17000000.0,0.0
297961,Big Driver,2014-10-18,5.7,0.0,0.0
1969,Bandidas,2006-01-18,6.0,35000000.0,18381890.0
40466,Crocodile,2000-12-26,5.3,2800000.0,0.0
11659,The Best of Youth,2003-06-22,8.1,0.0,2693053.0
10843,After Hours,1985-08-16,7.5,4500000.0,10609321.0
9609,Of Mice and Men,1992-09-16,7.3,0.0,5471088.0
2122,The Whole Ten Yards,2004-04-07,5.7,40000000.0,26155781.0
9451,Election,1999-04-23,6.9,25000000.0,14902041.0
552269,Joe Bell,2021-07-23,6.6,0.0,1736318.0
28324,Emanuelle and the Last Cannibals,1977-10-21,5.0,0.0,0.0
11003,The Wedding Singer,1998-02-13,6.8,18000000.0,123306987.0
615617,Swingers,2019-10-11,5.8,0.0,0.0
34376,Mannequin Two: On the Move,1991-05-17,5.9,13000000.0,3752426.0
34204,Return to Halloweentown,2006-10-20,6.7,0.0,0.0
333354,Extortion,2017-01-02,6.2,0.0,0.0
203833,The Book Thief,2013-11-08,7.5,0.0,76586316.0
40508,3 Ninjas Knuckle Up,1995-04-07,5.1,0.0,413479.0
13476,Win a Date with Tad Hamilton!,2004-01-23,5.7,17000000.0,16980098.0
3053,Dance of the Vampires,1967-02-01,7.0,2000000.0,0.0
286554,Two Night Stand,2014-09-26,6.4,1645000.0,868081.0
105077,Battlestar Galactica: The Plan,2009-10-27,6.8,0.0,0.0
2789,The Chronicles of Riddick,2004-06-11,6.5,105000000.0,115772733.0
2069,The Whole Nine Yards,2000-02-18,6.4,41300000.0,106371651.0
9638,Phantasm,1979-03-28,6.6,300000.0,11988469.0
10249,The Rocketeer,1991-06-21,6.5,42000000.0,46704056.0
14711,Afro Samurai: Resurrection,2009-10-16,6.9,0.0,0.0
267793,Petals on the Wind,2014-05-26,6.5,0.0,0.0
9647,Scrooged,1988-11-22,6.8,32000000.0,60328558.0
293970,The Final Girls,2015-10-09,6.4,0.0,0.0
9694,One Missed Call,2003-11-03,6.2,1700000.0,16200000.0
17169,Any Which Way You Can,1980-12-17,5.8,15000000.0,70687344.0
76487,The Devil Inside,2012-01-06,4.7,1000000.0,101758490.0
9960,Lord of the Flies,1963-08-13,6.7,250000.0,0.0
16325,Echelon Conspiracy,2009-02-27,6.3,0.0,2186782.0
433627,7 Days in Entebbe,2018-03-15,5.8,0.0,9196740.0
146238,Runner Runner,2013-09-24,5.6,30000000.0,62616646.0
434119,Confidential Assignment,2017-01-18,6.9,8520000.0,56100000.0
9008,The Insider,1999-10-28,7.5,90000000.0,60289912.0
20539,The Crucible,1996-11-27,6.6,25000000.0,7343114.0
962,The Gold Rush,1925-07-12,8.0,923000.0,4000000.0
8090,Untraceable,2008-01-22,6.2,35000000.0,52659594.0
15077,Election 2,2006-04-27,7.3,0.0,0.0
374856,Detective Conan: The Darkest Nightmare,2016-04-16,6.8,0.0,9953934.0
404378,A Street Cat Named Bob,2016-11-04,7.9,8000000.0,17900000.0
9683,Bubble Boy,2001-08-24,5.7,0.0,0.0
3767,Gilda,1946-04-25,7.6,2000000.0,6000000.0
3177,Battle Royale II: Requiem,2003-07-05,4.9,9080000.0,14902587.0
874,A Man for All Seasons,1966-12-13,7.4,3900000.0,28350000.0
417678,"Everything, Everything",2017-05-18,7.2,10000000.0,61621140.0
31906,The Beguiled,1971-03-31,7.0,0.0,0.0
531306,Rim of the World,2019-05-24,6.0,0.0,0.0
579496,Call Jane,2022-10-27,6.7,0.0,0.0
282631,The Admiral: Roaring Currents,2014-07-30,7.1,9500000.0,112156811.0
10710,Envy,2004-04-30,4.9,40000000.0,0.0
505746,Asphalt Burning,2020-10-14,5.4,8129089.0,0.0
946025,Kathal,2023-05-19,6.0,0.0,0.0
9367,El Mariachi,1992-09-04,6.7,7225.0,2040920.0
5070,How Much Do You Love Me?,2005-10-26,5.7,0.0,0.0
65851,Jackass 3.5,2011-04-01,6.3,0.0,0.0
18392,Embrace of the Vampire,1995-05-30,4.9,500000.0,0.0
1559,Sweet Movie,1974-06-12,5.3,520000.0,0.0
212162,Puella Magi Madoka Magica the Movie Part III: Rebellion,2013-10-26,7.7,0.0,12947880.0
10103,Windstruck,2004-06-03,7.2,0.0,5331377.0
763152,More the Merrier,2021-07-30,6.7,0.0,0.0
698320,The Mad Hatter,2021-01-29,5.5,0.0,0.0
31962,Shining Through,1992-01-31,6.6,0.0,43838238.0
16643,Life or Something Like It,2002-04-24,5.7,40000000.0,16872671.0
11504,Suburban Commando,1991-10-04,4.8,11000000.0,8000000.0
9586,The Bonfire of the Vanities,1990-12-21,5.6,47000000.0,15691192.0
524247,The Intruder,2019-05-03,6.1,8000000.0,40600000.0
9847,The Tripper,2006-04-20,4.8,0.0,20840.0
2637,The Mothman Prophecies,2002-01-25,6.2,32000000.0,55305279.0
426865,UFO,2018-09-04,7.0,0.0,0.0
13203,Son in Law,1993-07-02,6.0,0.0,36448200.0
18857,Crime Story,1993-06-24,6.7,0.0,194720.0
398,Capote,2005-09-30,7.0,7000000.0,49327405.0
311539,A Christmas Horror Story,2015-07-20,5.7,0.0,0.0
507256,Whitney,2018-07-05,7.4,0.0,1251945.0
939338,Epic Tails,2023-01-25,6.4,0.0,4834952.0
522,Ed Wood,1994-09-27,7.5,18000000.0,5887457.0
645689,The Duke,2021-07-23,7.1,11000000.0,0.0
7500,Sonatine,1993-04-10,7.5,0.0,0.0
10627,Taps,1981-12-20,6.8,14000000.0,35856053.0
61717,Wendy Wu: Homecoming Warrior,2006-06-16,6.2,6000000.0,0.0
38093,Just Wright,2010-05-14,6.4,0.0,21520719.0
19344,Loving Annabelle,2007-05-24,6.5,900000.0,0.0
12090,Just Married,2003-01-08,5.8,18000000.0,101564935.0
10210,A Midsummer Night's Dream,1999-05-14,6.5,11000000.0,16071990.0
306947,The Invitation,2015-08-05,6.5,1000000.0,354835.0
30431,Creation,2009-09-25,6.4,0.0,0.0
9021,The Santa Clause 2,2002-10-31,5.9,65000000.0,172842355.0
4464,Seabiscuit,2003-07-22,7.0,87000000.0,148336445.0
347866,Hot Summer Nights,2018-07-26,6.7,0.0,0.0
1810,Viva Zapata!,1952-02-07,7.0,0.0,0.0
404,The Straight Story,1999-10-15,7.7,10000000.0,6203044.0
19124,Blind Fury,1989-08-17,6.6,0.0,2692037.0
14621,Lean On Me,1989-03-03,7.3,0.0,0.0
6552,Idle Hands,1999-04-30,6.1,25000000.0,4152230.0
3121,Nashville,1975-06-11,7.3,2200000.0,9991258.0
688258,Occupation: Rainfall,2021-10-15,6.3,25000000.0,331091.0
8880,Che: Part Two,2008-12-12,6.7,40000000.0,8638163.0
506863,Hurricane,2018-09-07,5.9,10000000.0,2137751.0
1808,Velvet Goldmine,1998-10-23,7.0,0.0,4313644.0
57825,Bride & Prejudice,2004-02-11,6.5,7000000.0,0.0
11860,Sabrina,1995-12-15,6.2,58000000.0,53672080.0
791469,Dark Web: Cicada 3301,2021-03-12,6.3,0.0,0.0
2067,Mission to Mars,2000-03-10,6.0,90000000.0,60874615.0
10592,Hart's War,2002-02-15,6.4,70000000.0,32287044.0
26275,Kamikaze Girls,2004-05-29,6.9,0.0,0.0
230896,Iron Man & Hulk: Heroes United,2013-12-03,5.8,0.0,0.0
17834,A Simple Wish,1997-07-11,5.5,28000000.0,8345056.0
24924,Night of the Demons,1988-10-14,6.2,1200000.0,3109904.0
353069,Mother's Day,2016-04-28,6.0,25000000.0,48782670.0
482,Shaft,1971-06-25,6.5,4000000.0,12121618.0
308032,The Stanford Prison Experiment,2015-07-17,6.9,0.0,643557.0
11467,America's Sweethearts,2001-07-17,5.7,64400000.0,138191428.0
719410,Your Name Engraved Herein,2020-09-30,8.1,0.0,0.0
2009,"4 Months, 3 Weeks and 2 Days",2007-08-24,7.5,852510.0,1185783.0
20481,Nightbreed,1990-02-16,6.4,11000000.0,8862354.0
913496,The Mulligan,2022-04-18,6.2,0.0,0.0
329289,Always Watching: A Marble Hornets Story,2015-04-07,5.1,0.0,0.0
7012,The Day After,1983-11-28,6.7,0.0,0.0
10353,The Visitors II: The Corridors of Time,1998-02-11,6.0,23030000.0,66000000.0
301875,Equals,2015-07-15,6.1,16000000.0,2084628.0
19833,In the Loop,2009-01-22,7.1,0.0,6149791.0
334521,Free Fire,2017-03-31,6.3,7000000.0,3719383.0
31357,Waiting to Exhale,1995-12-22,6.3,16000000.0,81452156.0
335578,Land of Mine,2015-12-03,7.8,5070773.0,0.0
267,Live Flesh,1997-10-10,7.1,0.0,1535558.0
43923,It's Kind of a Funny Story,2010-10-08,7.0,8000000.0,6491240.0
44132,The Beast,1975-08-20,5.6,0.0,0.0
1641,Forces of Nature,1999-03-12,5.4,75000000.0,93888180.0
62320,Home,2009-06-03,7.8,0.0,0.0
5919,The Towering Inferno,1974-12-14,7.0,14000000.0,116000000.0
11050,Terms of Endearment,1983-11-20,7.1,8000000.0,108423749.0
32985,Solomon Kane,2009-09-16,6.0,45000000.0,19652185.0
10547,The Arrival,1996-05-31,6.0,25000000.0,14063331.0
10803,Logan's Run,1976-06-23,6.6,9000000.0,25000000.0
1792,Stuck on You,2003-12-10,5.3,55000000.0,65784503.0
18438,Castaway on the Moon,2009-05-14,8.0,0.0,0.0
16781,Madea's Family Reunion,2006-02-24,6.4,6000000.0,57231524.0
10604,Zorba the Greek,1964-12-14,7.5,783000.0,9000000.0
10167,Half Past Dead,2002-11-15,5.3,25000000.0,19233280.0
2800,Rumor Has It...,2005-12-22,5.6,70000000.0,88933562.0
9764,Dersu Uzala,1975-08-02,8.0,4000000.0,0.0
923597,Eraser: Reborn,2022-03-31,6.6,0.0,0.0
527385,After the Wedding,2019-08-09,6.4,0.0,2790019.0
13685,Bottle Rocket,1996-02-21,6.7,7000000.0,1040879.0
11548,*batteries not included,1987-12-18,6.7,25000000.0,65088797.0
3132,Bad Company,2002-06-07,5.5,70000000.0,65977295.0
12924,The Place Promised in Our Early Days,2004-11-20,6.6,0.0,0.0
513421,Discarnate,2019-02-20,5.4,0.0,0.0
934384,"Kinsenas, Katapusan",2022-02-04,6.2,0.0,0.0
529149,Darlin',2019-09-11,5.4,0.0,0.0
377264,Morgan,2016-09-01,5.8,8000000.0,8810591.0
7501,Knockaround Guys,2001-09-07,5.9,15000000.0,12000000.0
25934,"To Sir, with Love",1967-06-14,7.5,625000.0,42432803.0
126277,American Mary,2012-05-31,6.1,0.0,0.0
45408,The Protector,1985-07-11,6.1,0.0,0.0
336845,Cleveland Abduction,2015-05-02,7.2,0.0,0.0
13153,Rapid Fire,1992-08-21,6.4,10000000.0,14356479.0
27310,The Marine 2,2009-12-29,6.0,0.0,0.0
451184,Wasp Network,2020-01-29,6.1,0.0,0.0
11888,Snow Dogs,2002-01-18,5.6,35000000.0,81000000.0
16790,Bingo,1991-08-09,5.0,10000000.0,8667684.0
16225,Heavy Metal 2000,2000-04-19,6.1,15000000.0,0.0
12837,The Secret Life of Bees,2008-09-17,7.5,11000000.0,38105395.0
620897,The Forty-Year-Old Version,2020-01-25,6.8,0.0,0.0
548928,The Marine 6: Close Quarters,2018-11-02,6.9,0.0,0.0
11141,Laws of Attraction,2004-04-04,5.7,28000000.0,30031874.0
